EmotionCategory,Probability,FrameID
Craving,8.513626e-07,frame17009
Disgust,0.9548287,frame17009
Empathic Pain,5.217618e-09,frame17009
Entrancement,5.965844e-07,frame17009
Excitement,3.53016e-06,frame17009
Fear,3.541495e-07,frame17009
Horror,7.703152e-05,frame17009
Interest,0.03791235,frame17009
Joy,0.0007776706,frame17009
Romance,2.19042e-05,frame17009
Sadness,0.003358981,frame17009
Sexual Desire,2.984598e-06,frame17009
Surprise,5.736227e-06,frame17009
Adoration,6.137313e-05,frame17017
Aesthetic Appreciation,0.001455049,frame17017
Amusement,0.004371652,frame17017
Anxiety,1.221095e-07,frame17017
Awe,2.476348e-05,frame17017
Boredom,0.0003313074,frame17017
Confusion,3.790968e-05,frame17017
Craving,6.670818e-06,frame17017
Disgust,0.8802967,frame17017
Empathic Pain,1.94085e-08,frame17017
Entrancement,1.363082e-06,frame17017
Excitement,1.609582e-05,frame17017
Fear,1.433414e-06,frame17017
Horror,0.0002452754,frame17017
Interest,0.05733717,frame17017
Joy,0.005493935,frame17017
Romance,0.0007529077,frame17017
Sadness,0.04942643,frame17017
Sexual Desire,7.332902e-05,frame17017
Surprise,6.65599e-05,frame17017
Adoration,1.029082e-05,frame17025
Aesthetic Appreciation,0.0008258742,frame17025
Amusement,0.001355079,frame17025
Anxiety,7.536347e-08,frame17025
Awe,5.002377e-06,frame17025
Boredom,0.0001826849,frame17025
Confusion,4.984736e-05,frame17025
Craving,1.603505e-06,frame17025
Disgust,0.9465432,frame17025
Empathic Pain,1.116505e-08,frame17025
Entrancement,7.724199e-07,frame17025
Excitement,4.060649e-06,frame17025
Fear,3.71079e-07,frame17025
Horror,0.0001626063,frame17025
Interest,0.03119596,frame17025
Joy,0.002371142,frame17025
Romance,0.0006546752,frame17025
Sadness,0.016535,frame17025
Sexual Desire,4.871048e-05,frame17025
Surprise,5.297764e-05,frame17025
Adoration,8.230833e-06,frame17033
Aesthetic Appreciation,0.000200575,frame17033
Amusement,0.003377275,frame17033
Anxiety,3.574101e-07,frame17033
Awe,7.975368e-06,frame17033
Boredom,0.0002053872,frame17033
Confusion,5.381339e-05,frame17033
Craving,9.61355e-07,frame17033
Disgust,0.9054285,frame17033
Empathic Pain,1.313817e-08,frame17033
Entrancement,3.878303e-07,frame17033
Excitement,7.237106e-06,frame17033
Fear,3.923334e-07,frame17033
Horror,0.0002371348,frame17033
Interest,0.0760645,frame17033
Joy,0.002429895,frame17033
Romance,0.0001510119,frame17033
Sadness,0.01177633,frame17033
Sexual Desire,1.256595e-05,frame17033
Surprise,3.743933e-05,frame17033
Adoration,9.893703e-06,frame17041
Aesthetic Appreciation,0.0006327612,frame17041
Amusement,0.001904119,frame17041
Anxiety,5.016369e-07,frame17041
Awe,1.521949e-05,frame17041
Boredom,0.0002231537,frame17041
Confusion,0.0001491205,frame17041
Craving,2.399907e-06,frame17041
Disgust,0.9368696,frame17041
Empathic Pain,1.373786e-08,frame17041
Entrancement,1.340926e-06,frame17041
Excitement,5.031426e-06,frame17041
Fear,9.842062e-07,frame17041
Horror,0.0003284601,frame17041
Interest,0.02493929,frame17041
Joy,0.005974588,frame17041
Romance,0.0002656746,frame17041
Sadness,0.0286116,frame17041
Sexual Desire,2.993946e-05,frame17041
Surprise,3.631406e-05,frame17041
Adoration,6.164051e-05,frame17049
Aesthetic Appreciation,0.0004320742,frame17049
Amusement,0.0007954445,frame17049
Anxiety,1.703082e-08,frame17049
Awe,2.755178e-05,frame17049
Boredom,3.824424e-05,frame17049
Confusion,1.798058e-05,frame17049
Craving,1.956452e-06,frame17049
Disgust,0.9450955,frame17049
Empathic Pain,4.731183e-09,frame17049
Entrancement,6.621258e-07,frame17049
Excitement,3.802604e-06,frame17049
Fear,1.782553e-07,frame17049
Horror,1.969702e-05,frame17049
Interest,0.03749596,frame17049
Joy,0.00534741,frame17049
Romance,0.0001430061,frame17049
Sadness,0.01038502,frame17049
Sexual Desire,0.0001203532,frame17049
Surprise,1.342454e-05,frame17049
Adoration,0.0001300984,frame17057
Aesthetic Appreciation,0.002600425,frame17057
Amusement,0.0005701682,frame17057
Anxiety,8.081226e-08,frame17057
Awe,2.146881e-05,frame17057
Boredom,0.0003117837,frame17057
Confusion,5.365204e-05,frame17057
Craving,5.218597e-06,frame17057
Disgust,0.9551713,frame17057
Empathic Pain,3.91956e-08,frame17057
Entrancement,7.165127e-07,frame17057
Excitement,2.224532e-06,frame17057
Fear,1.401193e-07,frame17057
Horror,1.088245e-05,frame17057
Interest,0.03566839,frame17057
Joy,0.002252707,frame17057
Romance,0.0006156398,frame17057
Sadness,0.002395229,frame17057
Sexual Desire,0.0001523877,frame17057
Surprise,3.732576e-05,frame17057
Adoration,5.747879e-05,frame17065
Aesthetic Appreciation,0.001035625,frame17065
Amusement,0.0009532281,frame17065
Anxiety,1.167048e-07,frame17065
Awe,1.974863e-05,frame17065
Boredom,5.998078e-05,frame17065
Confusion,0.00010427,frame17065
Craving,8.335329e-06,frame17065
Disgust,0.7578277,frame17065
Empathic Pain,2.312868e-08,frame17065
Entrancement,3.014746e-07,frame17065
Excitement,6.855421e-06,frame17065
Fear,1.429534e-07,frame17065
Horror,7.677478e-05,frame17065
Interest,0.2278173,frame17065
Joy,0.00275882,frame17065
Romance,0.0002881062,frame17065
Sadness,0.008640318,frame17065
Sexual Desire,0.0002742839,frame17065
Surprise,7.055927e-05,frame17065
Adoration,0.0001027605,frame17073
Aesthetic Appreciation,0.0008239885,frame17073
Amusement,0.001382157,frame17073
Anxiety,4.023817e-07,frame17073
Awe,5.546162e-05,frame17073
Boredom,2.086243e-05,frame17073
Confusion,4.998088e-05,frame17073
Craving,7.691485e-06,frame17073
Disgust,0.8089815,frame17073
Empathic Pain,2.110234e-08,frame17073
Entrancement,1.502708e-06,frame17073
Excitement,2.406822e-05,frame17073
Fear,2.526276e-07,frame17073
Horror,3.777449e-05,frame17073
Interest,0.1813203,frame17073
Joy,0.004438504,frame17073
Romance,0.0001682323,frame17073
Sadness,0.002273771,frame17073
Sexual Desire,0.0002510677,frame17073
Surprise,5.979578e-05,frame17073
Adoration,2.80752e-05,frame17081
Aesthetic Appreciation,0.0001061765,frame17081
Amusement,0.0004464607,frame17081
Anxiety,2.768975e-07,frame17081
Awe,9.121805e-06,frame17081
Boredom,5.371871e-06,frame17081
Confusion,3.172967e-06,frame17081
Craving,3.32698e-07,frame17081
Disgust,0.9351586,frame17081
Empathic Pain,1.06695e-08,frame17081
Entrancement,2.07697e-07,frame17081
Excitement,9.047893e-06,frame17081
Fear,9.539852e-08,frame17081
Horror,1.25999e-05,frame17081
Interest,0.05923834,frame17081
Joy,0.003826564,frame17081
Romance,8.014472e-05,frame17081
Sadness,0.001042336,frame17081
Sexual Desire,2.560749e-05,frame17081
Surprise,7.450526e-06,frame17081
Adoration,2.237118e-05,frame17089
Aesthetic Appreciation,0.0005427935,frame17089
Amusement,0.001446124,frame17089
Anxiety,5.138573e-07,frame17089
Awe,1.580922e-05,frame17089
Boredom,4.079401e-05,frame17089
Confusion,5.253393e-05,frame17089
Craving,1.623584e-06,frame17089
Disgust,0.9217205,frame17089
Empathic Pain,5.10514e-08,frame17089
Entrancement,1.025716e-06,frame17089
Excitement,1.006426e-05,frame17089
Fear,1.460194e-07,frame17089
Horror,1.888633e-05,frame17089
Interest,0.07385214,frame17089
Joy,0.001415152,frame17089
Romance,0.0001837982,frame17089
Sadness,0.0005521596,frame17089
Sexual Desire,9.207795e-05,frame17089
Surprise,3.137028e-05,frame17089
Adoration,4.416032e-05,frame17097
Aesthetic Appreciation,0.0003877568,frame17097
Amusement,0.001118655,frame17097
Anxiety,6.338736e-07,frame17097
Awe,2.275083e-05,frame17097
Boredom,2.292677e-05,frame17097
Confusion,3.102818e-05,frame17097
Craving,7.010576e-07,frame17097
Disgust,0.8659673,frame17097
Empathic Pain,2.331858e-08,frame17097
Entrancement,5.224684e-07,frame17097
Excitement,1.499492e-05,frame17097
Fear,2.439381e-07,frame17097
Horror,3.313609e-05,frame17097
Interest,0.1304365,frame17097
Joy,0.0007475303,frame17097
Romance,8.896595e-05,frame17097
Sadness,0.001005781,frame17097
Sexual Desire,3.534443e-05,frame17097
Surprise,4.13093e-05,frame17097
Adoration,0.0001149709,frame17105
Aesthetic Appreciation,6.109726e-05,frame17105
Amusement,0.000242108,frame17105
Anxiety,2.929797e-06,frame17105
Awe,8.172984e-06,frame17105
Boredom,6.718238e-05,frame17105
Confusion,3.229757e-05,frame17105
Craving,4.873984e-07,frame17105
Disgust,0.8455055,frame17105
Empathic Pain,8.492101e-08,frame17105
Entrancement,4.280524e-07,frame17105
Excitement,2.581079e-05,frame17105
Fear,3.912574e-07,frame17105
Horror,0.0003535069,frame17105
Interest,0.02677265,frame17105
Joy,0.0001345895,frame17105
Romance,0.002554524,frame17105
Sadness,0.123509,frame17105
Sexual Desire,0.0005806215,frame17105
Surprise,3.369198e-05,frame17105
Adoration,2.120202e-05,frame17113
Aesthetic Appreciation,0.0002038684,frame17113
Amusement,0.005944318,frame17113
Anxiety,6.814989e-05,frame17113
Awe,1.593737e-05,frame17113
Boredom,0.006975132,frame17113
Confusion,0.0005535402,frame17113
Craving,5.706805e-06,frame17113
Disgust,0.54075,frame17113
Empathic Pain,1.195754e-06,frame17113
Entrancement,7.353007e-07,frame17113
Excitement,0.0002095252,frame17113
Fear,5.607089e-06,frame17113
Horror,0.003836213,frame17113
Interest,0.002578629,frame17113
Joy,0.001815142,frame17113
Romance,0.04188704,frame17113
Sadness,0.3937186,frame17113
Sexual Desire,0.001215789,frame17113
Surprise,0.0001936671,frame17113
Adoration,0.0001507796,frame17121
Aesthetic Appreciation,1.903376e-05,frame17121
Amusement,0.0005520936,frame17121
Anxiety,9.146977e-07,frame17121
Awe,6.223243e-06,frame17121
Boredom,1.840671e-05,frame17121
Confusion,0.0002570082,frame17121
Craving,1.844495e-08,frame17121
Disgust,0.7214062,frame17121
Empathic Pain,1.362252e-08,frame17121
Entrancement,2.945142e-07,frame17121
Excitement,3.5886e-05,frame17121
Fear,2.099282e-06,frame17121
Horror,0.002835045,frame17121
Interest,0.0940984,frame17121
Joy,7.018504e-05,frame17121
Romance,0.0006572961,frame17121
Sadness,0.1798611,frame17121
Sexual Desire,2.526255e-06,frame17121
Surprise,2.667236e-05,frame17121
Adoration,0.000312882,frame17129
Aesthetic Appreciation,0.0004503557,frame17129
Amusement,0.0007856264,frame17129
Anxiety,5.417426e-07,frame17129
Awe,2.859951e-06,frame17129
Boredom,1.248968e-05,frame17129
Confusion,1.294099e-06,frame17129
Craving,2.592109e-07,frame17129
Disgust,0.9654367,frame17129
Empathic Pain,3.17394e-09,frame17129
Entrancement,5.144533e-07,frame17129
Excitement,1.305953e-06,frame17129
Fear,4.542986e-08,frame17129
Horror,2.570169e-05,frame17129
Interest,0.03155551,frame17129
Joy,7.533951e-05,frame17129
Romance,9.589156e-06,frame17129
Sadness,0.001324129,frame17129
Sexual Desire,1.762281e-06,frame17129
Surprise,3.202666e-06,frame17129
Adoration,2.127732e-05,frame17137
Aesthetic Appreciation,1.544094e-05,frame17137
Amusement,0.0009973717,frame17137
Anxiety,1.737207e-07,frame17137
Awe,1.617629e-06,frame17137
Boredom,1.73552e-05,frame17137
Confusion,3.406776e-07,frame17137
Craving,1.307732e-08,frame17137
Disgust,0.960654,frame17137
Empathic Pain,6.450705e-09,frame17137
Entrancement,5.168599e-08,frame17137
Excitement,1.016624e-06,frame17137
Fear,1.386411e-08,frame17137
Horror,9.799734e-06,frame17137
Interest,0.001755306,frame17137
Joy,0.005693163,frame17137
Romance,3.571477e-05,frame17137
Sadness,0.03079016,frame17137
Sexual Desire,6.808435e-06,frame17137
Surprise,4.095171e-07,frame17137
Adoration,0.0003410096,frame17145
Aesthetic Appreciation,4.640382e-06,frame17145
Amusement,0.005148202,frame17145
Anxiety,5.138095e-06,frame17145
Awe,2.26913e-05,frame17145
Boredom,5.221463e-06,frame17145
Confusion,1.371107e-06,frame17145
Craving,1.153349e-08,frame17145
Disgust,0.948661,frame17145
Empathic Pain,5.195489e-08,frame17145
Entrancement,3.681948e-08,frame17145
Excitement,2.044977e-06,frame17145
Fear,2.830287e-07,frame17145
Horror,6.668733e-05,frame17145
Interest,0.003582487,frame17145
Joy,0.002487283,frame17145
Romance,6.102916e-05,frame17145
Sadness,0.03960517,frame17145
Sexual Desire,2.36601e-06,frame17145
Surprise,3.234933e-06,frame17145
Adoration,0.0005694693,frame17153
Aesthetic Appreciation,8.080367e-05,frame17153
Amusement,0.005240532,frame17153
Anxiety,3.170898e-06,frame17153
Awe,3.011722e-05,frame17153
Boredom,1.113759e-05,frame17153
Confusion,4.763188e-06,frame17153
Craving,2.065068e-07,frame17153
Disgust,0.9633001,frame17153
Empathic Pain,1.32007e-07,frame17153
Entrancement,3.748106e-07,frame17153
Excitement,1.772342e-06,frame17153
Fear,1.053729e-07,frame17153
Horror,6.147646e-05,frame17153
Interest,0.01707898,frame17153
Joy,0.00541878,frame17153
Romance,2.769337e-05,frame17153
Sadness,0.008130693,frame17153
Sexual Desire,2.831986e-05,frame17153
Surprise,1.152547e-05,frame17153
Adoration,0.02606517,frame17161
Aesthetic Appreciation,9.05015e-05,frame17161
Amusement,0.01683886,frame17161
Anxiety,0.0003108627,frame17161
Awe,0.0001147773,frame17161
Boredom,1.347451e-05,frame17161
Confusion,0.0001111514,frame17161
Craving,1.583424e-07,frame17161
Disgust,0.8082156,frame17161
Empathic Pain,1.751512e-06,frame17161
Entrancement,2.850755e-06,frame17161
Excitement,3.25921e-05,frame17161
Fear,1.027263e-05,frame17161
Horror,0.0001850401,frame17161
Interest,0.01610231,frame17161
Joy,0.01694584,frame17161
Romance,0.004726199,frame17161
Sadness,0.1102045,frame17161
Sexual Desire,2.304796e-05,frame17161
Surprise,4.975879e-06,frame17161
Adoration,0.2183009,frame17169
Aesthetic Appreciation,0.0005045455,frame17169
Amusement,0.1105808,frame17169
Anxiety,0.002413577,frame17169
Awe,0.002164108,frame17169
Boredom,0.001194726,frame17169
Confusion,0.001152293,frame17169
Craving,2.578511e-07,frame17169
Disgust,0.05227663,frame17169
Empathic Pain,0.0002852061,frame17169
Entrancement,8.898714e-06,frame17169
Excitement,0.002839827,frame17169
Fear,0.001680532,frame17169
Horror,0.005338977,frame17169
Interest,0.005911191,frame17169
Joy,0.08006118,frame17169
Romance,0.09244786,frame17169
Sadness,0.4218216,frame17169
Sexual Desire,0.0002368845,frame17169
Surprise,0.0007799927,frame17169
Adoration,0.001731644,frame17177
Aesthetic Appreciation,3.041695e-05,frame17177
Amusement,0.0641664,frame17177
Anxiety,3.543169e-06,frame17177
Awe,0.0006654473,frame17177
Boredom,0.0003136535,frame17177
Confusion,0.0007605798,frame17177
Craving,3.470263e-08,frame17177
Disgust,0.02731447,frame17177
Empathic Pain,9.46978e-05,frame17177
Entrancement,3.472566e-07,frame17177
Excitement,0.0002560591,frame17177
Fear,0.01706662,frame17177
Horror,0.002451885,frame17177
Interest,0.0001101199,frame17177
Joy,0.007884067,frame17177
Romance,0.7835122,frame17177
Sadness,0.09361767,frame17177
Sexual Desire,1.324423e-05,frame17177
Surprise,6.846762e-06,frame17177
Adoration,0.004308424,frame17185
Aesthetic Appreciation,0.0001644005,frame17185
Amusement,0.0483524,frame17185
Anxiety,4.100099e-05,frame17185
Awe,0.0004020848,frame17185
Boredom,0.007935892,frame17185
Confusion,0.0009529112,frame17185
Craving,2.451972e-06,frame17185
Disgust,0.05446622,frame17185
Empathic Pain,0.0002549957,frame17185
Entrancement,8.159431e-06,frame17185
Excitement,0.002164692,frame17185
Fear,0.00187922,frame17185
Horror,0.00203543,frame17185
Interest,0.0003312096,frame17185
Joy,0.1252668,frame17185
Romance,0.7418871,frame17185
Sadness,0.009321469,frame17185
Sexual Desire,0.0001588058,frame17185
Surprise,6.632473e-05,frame17185
Adoration,0.01782451,frame17193
Aesthetic Appreciation,0.0007079397,frame17193
Amusement,0.06462618,frame17193
Anxiety,9.118348e-05,frame17193
Awe,0.001177258,frame17193
Boredom,0.01520312,frame17193
Confusion,0.0002495714,frame17193
Craving,2.563873e-06,frame17193
Disgust,0.10987,frame17193
Empathic Pain,0.0001101192,frame17193
Entrancement,4.575813e-06,frame17193
Excitement,0.003269356,frame17193
Fear,0.001569974,frame17193
Horror,0.005787836,frame17193
Interest,0.004840934,frame17193
Joy,0.06386502,frame17193
Romance,0.6891751,frame17193
Sadness,0.01855024,frame17193
Sexual Desire,0.002565379,frame17193
Surprise,0.0005091068,frame17193
Adoration,0.004686221,frame17201
Aesthetic Appreciation,0.003025521,frame17201
Amusement,0.02669298,frame17201
Anxiety,0.0001485887,frame17201
Awe,0.0009908783,frame17201
Boredom,0.06620388,frame17201
Confusion,0.0004954814,frame17201
Craving,4.60098e-06,frame17201
Disgust,0.08255964,frame17201
Empathic Pain,0.0002283348,frame17201
Entrancement,9.771069e-06,frame17201
Excitement,0.001976966,frame17201
Fear,0.0003484557,frame17201
Horror,0.004671855,frame17201
Interest,0.004794365,frame17201
Joy,0.03340612,frame17201
Romance,0.7532162,frame17201
Sadness,0.01592664,frame17201
Sexual Desire,0.0004528948,frame17201
Surprise,0.0001605567,frame17201
Adoration,0.002833852,frame17209
Aesthetic Appreciation,0.001506673,frame17209
Amusement,0.0465216,frame17209
Anxiety,4.229242e-05,frame17209
Awe,0.0006679299,frame17209
Boredom,0.01060628,frame17209
Confusion,0.001615466,frame17209
Craving,1.277023e-06,frame17209
Disgust,0.03713525,frame17209
Empathic Pain,0.0002022413,frame17209
Entrancement,1.212254e-05,frame17209
Excitement,0.001033776,frame17209
Fear,0.0003665432,frame17209
Horror,0.002471067,frame17209
Interest,0.002705402,frame17209
Joy,0.008831124,frame17209
Romance,0.8764088,frame17209
Sadness,0.00684679,frame17209
Sexual Desire,0.0001657355,frame17209
Surprise,2.584616e-05,frame17209
Adoration,0.004375083,frame17217
Aesthetic Appreciation,0.001205854,frame17217
Amusement,0.1017476,frame17217
Anxiety,4.086833e-05,frame17217
Awe,0.0009953167,frame17217
Boredom,0.004387692,frame17217
Confusion,0.0008540751,frame17217
Craving,1.250387e-06,frame17217
Disgust,0.1307801,frame17217
Empathic Pain,0.0001827414,frame17217
Entrancement,1.972648e-05,frame17217
Excitement,0.001734048,frame17217
Fear,0.001503032,frame17217
Horror,0.01099722,frame17217
Interest,0.005790972,frame17217
Joy,0.03967438,frame17217
Romance,0.6435454,frame17217
Sadness,0.05199592,frame17217
Sexual Desire,9.098937e-05,frame17217
Surprise,7.77e-05,frame17217
Adoration,0.00102888,frame17225
Aesthetic Appreciation,0.0004885987,frame17225
Amusement,0.04820724,frame17225
Anxiety,1.529795e-05,frame17225
Awe,0.0004948744,frame17225
Boredom,0.007960686,frame17225
Confusion,0.001806432,frame17225
Craving,1.015602e-06,frame17225
Disgust,0.07737083,frame17225
Empathic Pain,0.0001285496,frame17225
Entrancement,4.500532e-06,frame17225
Excitement,0.0003926128,frame17225
Fear,0.001735737,frame17225
Horror,0.004187199,frame17225
Interest,0.0006332952,frame17225
Joy,0.007756296,frame17225
Romance,0.8395118,frame17225
Sadness,0.008184822,frame17225
Sexual Desire,7.404638e-05,frame17225
Surprise,1.73168e-05,frame17225
Adoration,0.0003234397,frame17233
Aesthetic Appreciation,0.000528554,frame17233
Amusement,0.02621847,frame17233
Anxiety,1.393891e-05,frame17233
Awe,0.0003647654,frame17233
Boredom,0.008050376,frame17233
Confusion,0.001126274,frame17233
Craving,7.959256e-07,frame17233
Disgust,0.1446351,frame17233
Empathic Pain,8.501908e-05,frame17233
Entrancement,1.633918e-06,frame17233
Excitement,0.0001482163,frame17233
Fear,0.0006879556,frame17233
Horror,0.002070661,frame17233
Interest,0.0006778627,frame17233
Joy,0.004849976,frame17233
Romance,0.8045763,frame17233
Sadness,0.005554324,frame17233
Sexual Desire,5.239298e-05,frame17233
Surprise,3.39834e-05,frame17233
Adoration,0.0003973962,frame17241
Aesthetic Appreciation,0.0001926976,frame17241
Amusement,0.02524262,frame17241
Anxiety,1.112664e-05,frame17241
Awe,0.0002570543,frame17241
Boredom,0.00577015,frame17241
Confusion,0.000457218,frame17241
Craving,4.397328e-07,frame17241
Disgust,0.05531098,frame17241
Empathic Pain,4.285345e-05,frame17241
Entrancement,5.790391e-07,frame17241
Excitement,0.0001393109,frame17241
Fear,0.001157208,frame17241
Horror,0.0009672554,frame17241
Interest,0.0006142439,frame17241
Joy,0.00555811,frame17241
Romance,0.8997453,frame17241
Sadness,0.00409717,frame17241
Sexual Desire,1.957558e-05,frame17241
Surprise,1.870458e-05,frame17241
Adoration,0.0004111994,frame17249
Aesthetic Appreciation,0.0003047863,frame17249
Amusement,0.01612271,frame17249
Anxiety,2.416774e-05,frame17249
Awe,0.0002381197,frame17249
Boredom,0.00824134,frame17249
Confusion,0.0009632989,frame17249
Craving,6.209657e-07,frame17249
Disgust,0.225352,frame17249
Empathic Pain,5.840915e-05,frame17249
Entrancement,1.44675e-06,frame17249
Excitement,8.807725e-05,frame17249
Fear,0.0004342287,frame17249
Horror,0.001123722,frame17249
Interest,0.0005448892,frame17249
Joy,0.00395642,frame17249
Romance,0.7398319,frame17249
Sadness,0.002261215,frame17249
Sexual Desire,1.248508e-05,frame17249
Surprise,2.883639e-05,frame17249
Adoration,0.0001944693,frame17257
Aesthetic Appreciation,0.000594298,frame17257
Amusement,0.0248977,frame17257
Anxiety,8.509516e-06,frame17257
Awe,0.0004153296,frame17257
Boredom,0.004058843,frame17257
Confusion,0.0006553961,frame17257
Craving,9.119228e-07,frame17257
Disgust,0.05630662,frame17257
Empathic Pain,6.548237e-05,frame17257
Entrancement,2.347607e-06,frame17257
Excitement,0.0001629183,frame17257
Fear,0.0006339753,frame17257
Horror,0.003231139,frame17257
Interest,0.0001500051,frame17257
Joy,0.002928429,frame17257
Romance,0.9029583,frame17257
Sadness,0.002697055,frame17257
Sexual Desire,6.11153e-06,frame17257
Surprise,3.219916e-05,frame17257
Adoration,0.0003201012,frame17265
Aesthetic Appreciation,0.0005517374,frame17265
Amusement,0.01652339,frame17265
Anxiety,9.983339e-06,frame17265
Awe,0.0005249669,frame17265
Boredom,0.002852846,frame17265
Confusion,0.0008391367,frame17265
Craving,5.150559e-07,frame17265
Disgust,0.1003594,frame17265
Empathic Pain,6.863304e-05,frame17265
Entrancement,2.760214e-06,frame17265
Excitement,0.0001187395,frame17265
Fear,0.0004973254,frame17265
Horror,0.007298613,frame17265
Interest,0.0002237657,frame17265
Joy,0.003962327,frame17265
Romance,0.8619521,frame17265
Sadness,0.003860804,frame17265
Sexual Desire,6.773798e-06,frame17265
Surprise,2.601977e-05,frame17265
Adoration,0.0004162299,frame17273
Aesthetic Appreciation,0.0004999944,frame17273
Amusement,0.009152277,frame17273
Anxiety,6.442088e-06,frame17273
Awe,0.0004513215,frame17273
Boredom,0.001972994,frame17273
Confusion,0.000535487,frame17273
Craving,9.356833e-07,frame17273
Disgust,0.05846528,frame17273
Empathic Pain,5.446853e-05,frame17273
Entrancement,4.085732e-06,frame17273
Excitement,0.000202608,frame17273
Fear,0.0004176699,frame17273
Horror,0.003332117,frame17273
Interest,0.0003065031,frame17273
Joy,0.003776921,frame17273
Romance,0.9159718,frame17273
Sadness,0.004366705,frame17273
Sexual Desire,8.882767e-06,frame17273
Surprise,5.732218e-05,frame17273
Adoration,0.0003064005,frame17281
Aesthetic Appreciation,0.00044649,frame17281
Amusement,0.009415978,frame17281
Anxiety,6.573502e-06,frame17281
Awe,0.0003067239,frame17281
Boredom,0.002329884,frame17281
Confusion,0.0003142897,frame17281
Craving,7.107186e-07,frame17281
Disgust,0.02900699,frame17281
Empathic Pain,4.727174e-05,frame17281
Entrancement,3.294771e-06,frame17281
Excitement,0.0003277472,frame17281
Fear,0.0002910422,frame17281
Horror,0.006445981,frame17281
Interest,0.0003621032,frame17281
Joy,0.005016938,frame17281
Romance,0.9385738,frame17281
Sadness,0.006723308,frame17281
Sexual Desire,1.531306e-05,frame17281
Surprise,5.913456e-05,frame17281
Adoration,0.001067898,frame17289
Aesthetic Appreciation,0.0001136346,frame17289
Amusement,0.0699639,frame17289
Anxiety,1.130221e-05,frame17289
Awe,0.0002646242,frame17289
Boredom,0.001224385,frame17289
Confusion,6.029574e-06,frame17289
Craving,6.891517e-07,frame17289
Disgust,0.3717128,frame17289
Empathic Pain,0.0050918,frame17289
Entrancement,5.702749e-08,frame17289
Excitement,0.0004920437,frame17289
Fear,0.001917927,frame17289
Horror,0.01546266,frame17289
Interest,0.03568729,frame17289
Joy,0.04935427,frame17289
Romance,0.4315289,frame17289
Sadness,0.008698166,frame17289
Sexual Desire,0.006063721,frame17289
Surprise,0.00133795,frame17289
Adoration,0.003617875,frame17297
Aesthetic Appreciation,0.0001737027,frame17297
Amusement,0.01134304,frame17297
Anxiety,5.053125e-06,frame17297
Awe,0.000204282,frame17297
Boredom,0.001169808,frame17297
Confusion,1.133183e-05,frame17297
Craving,6.125365e-08,frame17297
Disgust,0.6999015,frame17297
Empathic Pain,0.01430114,frame17297
Entrancement,7.212365e-08,frame17297
Excitement,0.0001509273,frame17297
Fear,0.0004526046,frame17297
Horror,0.008580714,frame17297
Interest,0.01407306,frame17297
Joy,0.2053794,frame17297
Romance,0.02022407,frame17297
Sadness,0.01933035,frame17297
Sexual Desire,0.0001750494,frame17297
Surprise,0.0009059958,frame17297
Adoration,0.001235083,frame17305
Aesthetic Appreciation,0.0001121974,frame17305
Amusement,0.09020214,frame17305
Anxiety,9.080293e-05,frame17305
Awe,0.0001850808,frame17305
Boredom,0.001709728,frame17305
Confusion,6.799577e-06,frame17305
Craving,3.606358e-06,frame17305
Disgust,0.7186331,frame17305
Empathic Pain,0.001269666,frame17305
Entrancement,1.849375e-06,frame17305
Excitement,0.0007303304,frame17305
Fear,0.0001554844,frame17305
Horror,0.009252599,frame17305
Interest,0.09447245,frame17305
Joy,0.008706979,frame17305
Romance,0.03934316,frame17305
Sadness,0.004468618,frame17305
Sexual Desire,0.0004356542,frame17305
Surprise,0.02898469,frame17305
Adoration,0.0007420083,frame17313
Aesthetic Appreciation,0.0002135133,frame17313
Amusement,0.336177,frame17313
Anxiety,6.238158e-05,frame17313
Awe,8.963629e-06,frame17313
Boredom,0.003366425,frame17313
Confusion,2.864332e-05,frame17313
Craving,4.59092e-07,frame17313
Disgust,0.5911969,frame17313
Empathic Pain,0.0005030793,frame17313
Entrancement,4.451466e-06,frame17313
Excitement,0.0003961237,frame17313
Fear,0.0003334975,frame17313
Horror,0.002880247,frame17313
Interest,0.006032264,frame17313
Joy,0.03256081,frame17313
Romance,0.01709172,frame17313
Sadness,0.006542916,frame17313
Sexual Desire,5.181562e-05,frame17313
Surprise,0.00180679,frame17313
Adoration,0.0004918082,frame17321
Aesthetic Appreciation,0.0003015127,frame17321
Amusement,0.09799209,frame17321
Anxiety,3.548013e-05,frame17321
Awe,8.164925e-05,frame17321
Boredom,0.0003234132,frame17321
Confusion,0.0001193711,frame17321
Craving,2.287498e-06,frame17321
Disgust,0.7002766,frame17321
Empathic Pain,0.0009809312,frame17321
Entrancement,8.006729e-06,frame17321
Excitement,0.0002094461,frame17321
Fear,4.305807e-05,frame17321
Horror,0.00170072,frame17321
Interest,0.1631237,frame17321
Joy,0.0008124372,frame17321
Romance,0.02754307,frame17321
Sadness,0.002315497,frame17321
Sexual Desire,6.818726e-05,frame17321
Surprise,0.003570722,frame17321
Adoration,0.0001005222,frame17329
Aesthetic Appreciation,0.0003986917,frame17329
Amusement,0.06449754,frame17329
Anxiety,1.732529e-05,frame17329
Awe,0.0001522133,frame17329
Boredom,0.001258444,frame17329
Confusion,0.0002115739,frame17329
Craving,3.563283e-06,frame17329
Disgust,0.5539114,frame17329
