EmotionCategory,Probability,FrameID
Empathic Pain,1.507485e-05,frame18465
Entrancement,0.0005396449,frame18465
Excitement,0.001384212,frame18465
Fear,0.03815323,frame18465
Horror,0.02940397,frame18465
Interest,0.0001781205,frame18465
Joy,2.92541e-06,frame18465
Romance,2.9046e-05,frame18465
Sadness,0.06319241,frame18465
Sexual Desire,1.815071e-06,frame18465
Surprise,5.156908e-05,frame18465
Adoration,3.443977e-05,frame18473
Aesthetic Appreciation,0.644765,frame18473
Amusement,0.05303896,frame18473
Anxiety,0.001451612,frame18473
Awe,0.1203019,frame18473
Boredom,0.09001562,frame18473
Confusion,0.001913895,frame18473
Craving,0.00727894,frame18473
Disgust,5.102977e-05,frame18473
Empathic Pain,1.108979e-05,frame18473
Entrancement,0.001333649,frame18473
Excitement,0.001046042,frame18473
Fear,0.02879529,frame18473
Horror,0.01671825,frame18473
Interest,0.000313053,frame18473
Joy,1.842886e-06,frame18473
Romance,3.558462e-05,frame18473
Sadness,0.03276403,frame18473
Sexual Desire,1.011815e-06,frame18473
Surprise,0.0001288818,frame18473
Adoration,2.891826e-05,frame18481
Aesthetic Appreciation,0.6582088,frame18481
Amusement,0.06283779,frame18481
Anxiety,0.001349,frame18481
Awe,0.08296662,frame18481
Boredom,0.08033931,frame18481
Confusion,0.001955364,frame18481
Craving,0.007383839,frame18481
Disgust,5.096313e-05,frame18481
Empathic Pain,1.069489e-05,frame18481
Entrancement,0.00124022,frame18481
Excitement,0.00105441,frame18481
Fear,0.02643908,frame18481
Horror,0.0249747,frame18481
Interest,0.0002292859,frame18481
Joy,2.358913e-06,frame18481
Romance,2.865099e-05,frame18481
Sadness,0.05078446,frame18481
Sexual Desire,1.413693e-06,frame18481
Surprise,0.0001141625,frame18481
Adoration,4.219182e-05,frame18489
Aesthetic Appreciation,0.5605581,frame18489
Amusement,0.07210986,frame18489
Anxiety,0.002050482,frame18489
Awe,0.1336574,frame18489
Boredom,0.1081445,frame18489
Confusion,0.002447841,frame18489
Craving,0.01102137,frame18489
Disgust,6.725902e-05,frame18489
Empathic Pain,1.094981e-05,frame18489
Entrancement,0.001835201,frame18489
Excitement,0.001534685,frame18489
Fear,0.02514575,frame18489
Horror,0.0319733,frame18489
Interest,0.0004011289,frame18489
Joy,3.032236e-06,frame18489
Romance,4.11443e-05,frame18489
Sadness,0.04879502,frame18489
Sexual Desire,1.757887e-06,frame18489
Surprise,0.0001591185,frame18489
Adoration,4.956341e-05,frame18497
Aesthetic Appreciation,0.5307534,frame18497
Amusement,0.09035224,frame18497
Anxiety,0.0022316,frame18497
Awe,0.1293635,frame18497
Boredom,0.1054429,frame18497
Confusion,0.004152133,frame18497
Craving,0.008602576,frame18497
Disgust,6.282173e-05,frame18497
Empathic Pain,9.912246e-06,frame18497
Entrancement,0.001836299,frame18497
Excitement,0.001260289,frame18497
Fear,0.03085974,frame18497
Horror,0.0479443,frame18497
Interest,0.0003119485,frame18497
Joy,3.370951e-06,frame18497
Romance,5.051229e-05,frame18497
Sadness,0.04660361,frame18497
Sexual Desire,1.705369e-06,frame18497
Surprise,0.0001074065,frame18497
Adoration,2.860198e-05,frame18505
Aesthetic Appreciation,0.6118388,frame18505
Amusement,0.05924568,frame18505
Anxiety,0.0005477509,frame18505
Awe,0.08633128,frame18505
Boredom,0.0919762,frame18505
Confusion,0.002870421,frame18505
Craving,0.005127936,frame18505
Disgust,1.715596e-05,frame18505
Empathic Pain,5.612093e-06,frame18505
Entrancement,0.0008953678,frame18505
Excitement,0.0005560823,frame18505
Fear,0.03549849,frame18505
Horror,0.04061621,frame18505
Interest,8.949034e-05,frame18505
Joy,1.690856e-06,frame18505
Romance,4.148373e-05,frame18505
Sadness,0.06427262,frame18505
Sexual Desire,1.621067e-06,frame18505
Surprise,3.748008e-05,frame18505
Adoration,3.899273e-05,frame18513
Aesthetic Appreciation,0.560666,frame18513
Amusement,0.04699022,frame18513
Anxiety,0.001038943,frame18513
Awe,0.1127376,frame18513
Boredom,0.1161028,frame18513
Confusion,0.003631591,frame18513
Craving,0.006130208,frame18513
Disgust,2.352263e-05,frame18513
Empathic Pain,6.902339e-06,frame18513
Entrancement,0.001150067,frame18513
Excitement,0.0009419123,frame18513
Fear,0.03287567,frame18513
Horror,0.05216265,frame18513
Interest,0.0001379931,frame18513
Joy,2.275245e-06,frame18513
Romance,3.987907e-05,frame18513
Sadness,0.06526359,frame18513
Sexual Desire,2.139171e-06,frame18513
Surprise,5.724061e-05,frame18513
Adoration,1.826941e-05,frame18521
Aesthetic Appreciation,0.5704399,frame18521
Amusement,0.08825524,frame18521
Anxiety,0.0004011605,frame18521
Awe,0.05301727,frame18521
Boredom,0.1374523,frame18521
Confusion,0.00213842,frame18521
Craving,0.005422838,frame18521
Disgust,2.566122e-05,frame18521
Empathic Pain,9.855841e-06,frame18521
Entrancement,0.001108304,frame18521
Excitement,0.0008623959,frame18521
Fear,0.01511794,frame18521
Horror,0.04008867,frame18521
Interest,4.975768e-05,frame18521
Joy,4.451341e-06,frame18521
Romance,4.447125e-05,frame18521
Sadness,0.08548992,frame18521
Sexual Desire,3.592221e-06,frame18521
Surprise,4.956218e-05,frame18521
Adoration,3.456745e-05,frame18529
Aesthetic Appreciation,0.346465,frame18529
Amusement,0.08907716,frame18529
Anxiety,0.001427545,frame18529
Awe,0.1286254,frame18529
Boredom,0.2060573,frame18529
Confusion,0.00231534,frame18529
Craving,0.007648267,frame18529
Disgust,4.532755e-05,frame18529
Empathic Pain,2.799787e-05,frame18529
Entrancement,0.001156852,frame18529
Excitement,0.001024977,frame18529
Fear,0.02749423,frame18529
Horror,0.09677786,frame18529
Interest,0.0002405795,frame18529
Joy,4.308453e-06,frame18529
Romance,5.377106e-05,frame18529
Sadness,0.09139873,frame18529
Sexual Desire,4.877556e-06,frame18529
Surprise,0.0001200366,frame18529
Adoration,2.951472e-05,frame18537
Aesthetic Appreciation,0.3831156,frame18537
Amusement,0.07684255,frame18537
Anxiety,0.001428878,frame18537
Awe,0.1170278,frame18537
Boredom,0.1939858,frame18537
Confusion,0.002099139,frame18537
Craving,0.007183895,frame18537
Disgust,3.181075e-05,frame18537
Empathic Pain,2.156281e-05,frame18537
Entrancement,0.0008208349,frame18537
Excitement,0.0008503947,frame18537
Fear,0.02969412,frame18537
Horror,0.07279678,frame18537
Interest,0.000177531,frame18537
Joy,4.130615e-06,frame18537
Romance,5.050263e-05,frame18537
Sadness,0.1137468,frame18537
Sexual Desire,4.645397e-06,frame18537
Surprise,8.770707e-05,frame18537
Adoration,0.001038658,frame18545
Aesthetic Appreciation,0.002833194,frame18545
Amusement,0.2268176,frame18545
Anxiety,3.781313e-05,frame18545
Awe,0.002024793,frame18545
Boredom,0.02001575,frame18545
Confusion,0.009500314,frame18545
Craving,3.046924e-07,frame18545
Disgust,0.3139932,frame18545
Empathic Pain,2.433382e-05,frame18545
Entrancement,7.507112e-07,frame18545
Excitement,9.74197e-05,frame18545
Fear,0.0001796615,frame18545
Horror,0.04229024,frame18545
Interest,0.001788501,frame18545
Joy,0.008289072,frame18545
Romance,0.2114399,frame18545
Sadness,0.157279,frame18545
Sexual Desire,0.001916942,frame18545
Surprise,0.0004325648,frame18545
Adoration,0.002174012,frame18553
Aesthetic Appreciation,0.003453739,frame18553
Amusement,0.3931293,frame18553
Anxiety,4.471968e-05,frame18553
Awe,0.005587376,frame18553
Boredom,0.02369928,frame18553
Confusion,0.01508974,frame18553
Craving,1.602757e-07,frame18553
Disgust,0.1879954,frame18553
Empathic Pain,4.285607e-05,frame18553
Entrancement,1.022835e-06,frame18553
Excitement,0.0001138085,frame18553
Fear,0.0002041393,frame18553
Horror,0.04815619,frame18553
Interest,0.001742449,frame18553
Joy,0.01968416,frame18553
Romance,0.161193,frame18553
Sadness,0.1347576,frame18553
Sexual Desire,0.002463812,frame18553
Surprise,0.0004674221,frame18553
Adoration,0.001873097,frame18561
Aesthetic Appreciation,0.00115035,frame18561
Amusement,0.1754793,frame18561
Anxiety,2.02633e-05,frame18561
Awe,0.008024746,frame18561
Boredom,0.01175478,frame18561
Confusion,0.0607426,frame18561
Craving,2.350539e-07,frame18561
Disgust,0.1408776,frame18561
Empathic Pain,0.0001540829,frame18561
Entrancement,7.912072e-07,frame18561
Excitement,0.0001894434,frame18561
Fear,0.000281136,frame18561
Horror,0.03161877,frame18561
Interest,0.001397235,frame18561
Joy,0.05712751,frame18561
Romance,0.07918664,frame18561
Sadness,0.4095291,frame18561
Sexual Desire,0.01757832,frame18561
Surprise,0.003014083,frame18561
Adoration,0.00376415,frame18569
Aesthetic Appreciation,0.0004195144,frame18569
Amusement,0.2424416,frame18569
Anxiety,1.599675e-05,frame18569
Awe,0.00908867,frame18569
Boredom,0.003482998,frame18569
Confusion,0.02584657,frame18569
Craving,1.082457e-07,frame18569
Disgust,0.03593818,frame18569
Empathic Pain,0.0001805073,frame18569
Entrancement,5.052586e-07,frame18569
Excitement,0.0001246221,frame18569
Fear,0.0003870997,frame18569
Horror,0.008541379,frame18569
Interest,0.0006555379,frame18569
Joy,0.04808484,frame18569
Romance,0.01286163,frame18569
Sadness,0.5905107,frame18569
Sexual Desire,0.01567386,frame18569
Surprise,0.001981445,frame18569
Adoration,0.006581739,frame18577
Aesthetic Appreciation,0.0005403445,frame18577
Amusement,0.2188056,frame18577
Anxiety,5.476622e-06,frame18577
Awe,0.005254418,frame18577
Boredom,0.007480921,frame18577
Confusion,0.007144917,frame18577
Craving,1.244002e-07,frame18577
Disgust,0.2376428,frame18577
Empathic Pain,5.018062e-05,frame18577
Entrancement,2.01174e-06,frame18577
Excitement,5.935536e-05,frame18577
Fear,0.0002614083,frame18577
Horror,0.0186336,frame18577
Interest,0.0007330674,frame18577
Joy,0.1212384,frame18577
Romance,0.07663594,frame18577
Sadness,0.2930798,frame18577
Sexual Desire,0.005523068,frame18577
Surprise,0.0003269053,frame18577
Adoration,0.009307884,frame18585
Aesthetic Appreciation,0.0006720827,frame18585
Amusement,0.1325801,frame18585
Anxiety,5.330253e-06,frame18585
Awe,0.009465933,frame18585
Boredom,0.004888508,frame18585
Confusion,0.005097621,frame18585
Craving,1.120137e-07,frame18585
Disgust,0.2776734,frame18585
Empathic Pain,3.87939e-05,frame18585
Entrancement,1.32677e-06,frame18585
Excitement,6.091287e-05,frame18585
Fear,0.0002887558,frame18585
Horror,0.007538309,frame18585
Interest,0.001377515,frame18585
Joy,0.1355269,frame18585
Romance,0.02488724,frame18585
Sadness,0.3863816,frame18585
Sexual Desire,0.003870584,frame18585
Surprise,0.0003372068,frame18585
Adoration,0.007056803,frame18593
Aesthetic Appreciation,0.0003102152,frame18593
Amusement,0.06781328,frame18593
Anxiety,6.81281e-06,frame18593
Awe,0.007963464,frame18593
Boredom,0.002351095,frame18593
Confusion,0.006373113,frame18593
Craving,1.621786e-07,frame18593
Disgust,0.618813,frame18593
Empathic Pain,2.307031e-05,frame18593
Entrancement,1.302657e-06,frame18593
Excitement,8.981772e-05,frame18593
Fear,0.000313646,frame18593
Horror,0.02350573,frame18593
Interest,0.003970025,frame18593
Joy,0.08647949,frame18593
Romance,0.02490261,frame18593
Sadness,0.143416,frame18593
Sexual Desire,0.006034086,frame18593
Surprise,0.0005759987,frame18593
Adoration,0.00151585,frame18601
Aesthetic Appreciation,0.0007917256,frame18601
Amusement,0.273592,frame18601
Anxiety,6.142398e-05,frame18601
Awe,0.004809424,frame18601
Boredom,0.00631154,frame18601
Confusion,0.009320268,frame18601
Craving,3.069101e-07,frame18601
Disgust,0.3382731,frame18601
Empathic Pain,7.385467e-06,frame18601
Entrancement,6.385389e-07,frame18601
Excitement,8.541288e-05,frame18601
Fear,0.000503029,frame18601
Horror,0.0202091,frame18601
Interest,0.001774957,frame18601
Joy,0.004181994,frame18601
Romance,0.02915988,frame18601
Sadness,0.3044587,frame18601
Sexual Desire,0.004835436,frame18601
Surprise,0.0001078505,frame18601
Adoration,5.582153e-06,frame18609
Aesthetic Appreciation,0.00165525,frame18609
Amusement,0.04297289,frame18609
Anxiety,8.903316e-06,frame18609
Awe,6.975287e-05,frame18609
Boredom,0.01572326,frame18609
Confusion,0.0002237462,frame18609
Craving,5.776977e-07,frame18609
Disgust,0.3752235,frame18609
Empathic Pain,3.734362e-06,frame18609
Entrancement,5.822464e-07,frame18609
Excitement,1.878332e-06,frame18609
Fear,3.01556e-07,frame18609
Horror,0.005835075,frame18609
Interest,3.321428e-05,frame18609
Joy,0.05815445,frame18609
Romance,0.1465711,frame18609
Sadness,0.3532093,frame18609
Sexual Desire,9.420306e-05,frame18609
Surprise,0.0002126909,frame18609
Adoration,5.440624e-06,frame18617
Aesthetic Appreciation,0.0006265664,frame18617
Amusement,0.05166713,frame18617
Anxiety,6.372738e-06,frame18617
Awe,4.778269e-05,frame18617
Boredom,0.003045548,frame18617
Confusion,6.252713e-05,frame18617
Craving,1.33505e-07,frame18617
Disgust,0.6958669,frame18617
Empathic Pain,6.115632e-07,frame18617
Entrancement,3.168104e-07,frame18617
Excitement,1.245365e-06,frame18617
Fear,2.27004e-07,frame18617
Horror,0.00188415,frame18617
Interest,2.034645e-05,frame18617
Joy,0.04883656,frame18617
Romance,0.009741307,frame18617
Sadness,0.1880985,frame18617
Sexual Desire,1.812201e-05,frame18617
Surprise,7.0248e-05,frame18617
Adoration,4.801801e-06,frame18625
Aesthetic Appreciation,0.00246043,frame18625
Amusement,0.09423751,frame18625
Anxiety,1.84352e-05,frame18625
Awe,7.402978e-05,frame18625
Boredom,0.0005611535,frame18625
Confusion,0.0001476122,frame18625
Craving,2.000933e-07,frame18625
Disgust,0.3962809,frame18625
Empathic Pain,1.148383e-06,frame18625
Entrancement,9.86731e-07,frame18625
Excitement,1.3154e-06,frame18625
Fear,1.270569e-07,frame18625
Horror,0.009667469,frame18625
Interest,0.0001534299,frame18625
Joy,0.04745227,frame18625
Romance,0.06699643,frame18625
Sadness,0.381858,frame18625
Sexual Desire,7.011192e-05,frame18625
Surprise,1.366955e-05,frame18625
Adoration,9.360803e-07,frame18633
Aesthetic Appreciation,7.512735e-05,frame18633
Amusement,0.02418661,frame18633
Anxiety,6.104407e-06,frame18633
Awe,0.0001583566,frame18633
Boredom,1.915863e-05,frame18633
Confusion,3.143273e-05,frame18633
Craving,3.107652e-08,frame18633
Disgust,0.04620967,frame18633
Empathic Pain,1.24387e-06,frame18633
Entrancement,2.486538e-07,frame18633
Excitement,3.965345e-07,frame18633
Fear,8.030712e-08,frame18633
Horror,0.001305642,frame18633
Interest,3.755209e-05,frame18633
Joy,0.1146979,frame18633
Romance,0.01979141,frame18633
Sadness,0.7934334,frame18633
Sexual Desire,4.427549e-05,frame18633
Surprise,4.010197e-07,frame18633
Adoration,2.01205e-06,frame18641
Aesthetic Appreciation,0.0002276968,frame18641
Amusement,0.04556814,frame18641
Anxiety,1.058972e-05,frame18641
Awe,0.0003804174,frame18641
Boredom,7.084824e-05,frame18641
Confusion,4.673681e-05,frame18641
Craving,1.761073e-07,frame18641
Disgust,0.0841668,frame18641
Empathic Pain,2.242911e-06,frame18641
Entrancement,1.130254e-06,frame18641
Excitement,9.991669e-07,frame18641
Fear,2.445332e-07,frame18641
Horror,0.001618178,frame18641
Interest,9.805714e-05,frame18641
Joy,0.06498186,frame18641
Romance,0.02727273,frame18641
Sadness,0.7754785,frame18641
Sexual Desire,7.066854e-05,frame18641
Surprise,2.072845e-06,frame18641
Adoration,1.493805e-06,frame18649
Aesthetic Appreciation,0.0003539033,frame18649
Amusement,0.03137091,frame18649
Anxiety,7.185345e-06,frame18649
Awe,8.264025e-05,frame18649
Boredom,0.0001256238,frame18649
Confusion,8.035851e-05,frame18649
Craving,6.958466e-08,frame18649
Disgust,0.061889,frame18649
Empathic Pain,1.722162e-06,frame18649
Entrancement,3.329908e-07,frame18649
Excitement,4.325394e-07,frame18649
Fear,7.393317e-08,frame18649
Horror,0.002885631,frame18649
Interest,1.526098e-05,frame18649
Joy,0.03333741,frame18649
Romance,0.06656194,frame18649
Sadness,0.8031814,frame18649
Sexual Desire,0.0001028975,frame18649
Surprise,1.677366e-06,frame18649
Adoration,1.659739e-05,frame18657
Aesthetic Appreciation,0.0008695266,frame18657
Amusement,0.148882,frame18657
Anxiety,1.746424e-05,frame18657
Awe,0.0005405731,frame18657
Boredom,0.001048282,frame18657
Confusion,2.49676e-05,frame18657
Craving,8.413301e-07,frame18657
Disgust,0.4788569,frame18657
Empathic Pain,3.417857e-06,frame18657
Entrancement,7.550129e-06,frame18657
Excitement,1.817961e-06,frame18657
Fear,8.980681e-07,frame18657
Horror,0.0006633209,frame18657
Interest,0.0002411845,frame18657
Joy,0.0527829,frame18657
Romance,0.02356922,frame18657
Sadness,0.2923988,frame18657
Sexual Desire,4.317135e-05,frame18657
Surprise,3.052538e-05,frame18657
Adoration,1.670654e-05,frame18665
Aesthetic Appreciation,0.001463378,frame18665
Amusement,0.0517769,frame18665
Anxiety,4.460439e-06,frame18665
Awe,0.0006327491,frame18665
Boredom,0.001586138,frame18665
Confusion,5.955549e-05,frame18665
Craving,2.836252e-06,frame18665
Disgust,0.1299241,frame18665
Empathic Pain,4.187839e-05,frame18665
Entrancement,1.295072e-05,frame18665
Excitement,3.39025e-06,frame18665
Fear,7.262339e-07,frame18665
Horror,0.000189932,frame18665
Interest,5.662722e-05,frame18665
Joy,0.07051022,frame18665
Romance,0.07188398,frame18665
Sadness,0.6713922,frame18665
Sexual Desire,0.0004052584,frame18665
Surprise,3.602388e-05,frame18665
Adoration,1.824891e-05,frame18673
Aesthetic Appreciation,0.0006555926,frame18673
Amusement,0.06230244,frame18673
Anxiety,7.285956e-06,frame18673
Awe,0.0003467021,frame18673
Boredom,0.003006869,frame18673
Confusion,5.529303e-05,frame18673
Craving,1.632136e-06,frame18673
Disgust,0.2207575,frame18673
Empathic Pain,2.519046e-05,frame18673
Entrancement,9.407351e-06,frame18673
Excitement,2.298784e-06,frame18673
Fear,7.007193e-07,frame18673
Horror,0.0001601393,frame18673
Interest,7.964786e-05,frame18673
Joy,0.07840037,frame18673
Romance,0.04527894,frame18673
Sadness,0.5886402,frame18673
Sexual Desire,0.0001950972,frame18673
Surprise,5.658931e-05,frame18673
Adoration,1.595234e-05,frame18681
Aesthetic Appreciation,0.0005024456,frame18681
Amusement,0.04624989,frame18681
Anxiety,6.987291e-06,frame18681
Awe,0.0006082607,frame18681
Boredom,0.0007868601,frame18681
Confusion,3.198867e-05,frame18681
Craving,1.794404e-06,frame18681
Disgust,0.07248283,frame18681
Empathic Pain,1.594089e-05,frame18681
Entrancement,1.693517e-05,frame18681
Excitement,2.250756e-06,frame18681
Fear,7.176621e-07,frame18681
Horror,0.0001278738,frame18681
Interest,4.084365e-05,frame18681
Joy,0.1038037,frame18681
Romance,0.03516689,frame18681
Sadness,0.7398327,frame18681
Sexual Desire,0.0002609182,frame18681
Surprise,4.422552e-05,frame18681
Adoration,1.293677e-05,frame18689
Aesthetic Appreciation,0.0003959881,frame18689
Amusement,0.05361157,frame18689
Anxiety,7.560366e-06,frame18689
Awe,0.0002435584,frame18689
Boredom,0.001171691,frame18689
Confusion,2.950424e-05,frame18689
Craving,1.539507e-06,frame18689
Disgust,0.1246301,frame18689
Empathic Pain,1.230608e-05,frame18689
Entrancement,1.139497e-05,frame18689
Excitement,2.569375e-06,frame18689
Fear,9.433579e-07,frame18689
Horror,0.0001325605,frame18689
Interest,6.422966e-05,frame18689
Joy,0.1376938,frame18689
Romance,0.04102245,frame18689
Sadness,0.6408411,frame18689
Sexual Desire,8.460675e-05,frame18689
Surprise,2.95624e-05,frame18689
Adoration,4.309302e-05,frame18697
Aesthetic Appreciation,0.000740969,frame18697
Amusement,0.08233893,frame18697
Anxiety,1.775395e-05,frame18697
Awe,0.0005382797,frame18697
Boredom,0.003498693,frame18697
Confusion,4.556524e-05,frame18697
Craving,1.669712e-06,frame18697
Disgust,0.3347151,frame18697
Empathic Pain,2.701459e-05,frame18697
Entrancement,1.703731e-05,frame18697
Excitement,3.555232e-06,frame18697
Fear,2.254818e-06,frame18697
Horror,0.00011359,frame18697
Interest,0.0002955699,frame18697
Joy,0.1456628,frame18697
Romance,0.02319543,frame18697
Sadness,0.4085565,frame18697
Sexual Desire,0.0001049129,frame18697
Surprise,8.129881e-05,frame18697
Adoration,3.062754e-05,frame18705
Aesthetic Appreciation,0.001663172,frame18705
Amusement,0.03949142,frame18705
Anxiety,7.13729e-05,frame18705
Awe,0.0001459375,frame18705
Boredom,0.01589175,frame18705
Confusion,0.0004935815,frame18705
Craving,6.051957e-07,frame18705
Disgust,0.4030113,frame18705
Empathic Pain,5.000585e-06,frame18705
Entrancement,3.832363e-06,frame18705
Excitement,2.253962e-06,frame18705
Fear,2.09407e-06,frame18705
Horror,0.009740752,frame18705
Interest,0.0003087137,frame18705
Joy,0.06134545,frame18705
Romance,0.08709116,frame18705
Sadness,0.3802325,frame18705
Sexual Desire,0.0003445411,frame18705
Surprise,0.0001238098,frame18705
Adoration,4.022623e-06,frame18713
Aesthetic Appreciation,0.003478884,frame18713
Amusement,0.03720575,frame18713
Anxiety,3.19207e-05,frame18713
Awe,6.638312e-05,frame18713
Boredom,0.03194692,frame18713
Confusion,0.0004534558,frame18713
Craving,1.015733e-06,frame18713
Disgust,0.3893489,frame18713
Empathic Pain,2.449662e-06,frame18713
Entrancement,1.102176e-06,frame18713
Excitement,1.008915e-06,frame18713
Fear,2.114341e-07,frame18713
Horror,0.009092827,frame18713
Interest,4.954254e-05,frame18713
Joy,0.02432407,frame18713
Romance,0.1555397,frame18713
Sadness,0.347679,frame18713
Sexual Desire,0.0004702748,frame18713
Surprise,0.000302564,frame18713
Adoration,2.526779e-06,frame18721
Aesthetic Appreciation,0.001435836,frame18721
Amusement,0.05627996,frame18721
Anxiety,2.446621e-05,frame18721
Awe,5.293361e-05,frame18721
Boredom,0.02658852,frame18721
Confusion,0.0003471225,frame18721
Craving,6.364689e-07,frame18721
Disgust,0.2779665,frame18721
Empathic Pain,2.808195e-06,frame18721
Entrancement,8.860841e-07,frame18721
Excitement,1.215343e-06,frame18721
Fear,1.606917e-07,frame18721
Horror,0.006414862,frame18721
Interest,6.852053e-05,frame18721
Joy,0.04369574,frame18721
Romance,0.2303537,frame18721
Sadness,0.3563556,frame18721
Sexual Desire,0.0001693847,frame18721
Surprise,0.0002385351,frame18721
Adoration,1.227377e-06,frame18729
Aesthetic Appreciation,0.001945802,frame18729
Amusement,0.01831255,frame18729
Anxiety,1.473129e-05,frame18729
Awe,5.681448e-05,frame18729
Boredom,0.01066683,frame18729
Confusion,0.0003153717,frame18729
Craving,9.116782e-07,frame18729
Disgust,0.06426126,frame18729
Empathic Pain,2.678825e-06,frame18729
Entrancement,4.513173e-07,frame18729
Excitement,1.229007e-06,frame18729
Fear,7.694226e-08,frame18729
Horror,0.007810823,frame18729
Interest,3.308379e-05,frame18729
Joy,0.03163312,frame18729
Romance,0.552496,frame18729
Sadness,0.3117239,frame18729
Sexual Desire,0.0006567925,frame18729
Surprise,6.629249e-05,frame18729
Adoration,0.007328195,frame18737
Aesthetic Appreciation,0.0001479874,frame18737
Amusement,0.1890563,frame18737
Anxiety,1.319785e-05,frame18737
Awe,0.003731512,frame18737
Boredom,0.001065795,frame18737
Confusion,0.003261301,frame18737
Craving,1.291433e-07,frame18737
Disgust,0.4101236,frame18737
Empathic Pain,1.313016e-05,frame18737
Entrancement,1.020831e-06,frame18737
Excitement,7.658478e-05,frame18737
Fear,0.0002564275,frame18737
Horror,0.009017632,frame18737
Interest,0.002365579,frame18737
Joy,0.04676027,frame18737
Romance,0.01516041,frame18737
Sadness,0.309463,frame18737
Sexual Desire,0.001808885,frame18737
Surprise,0.0003490676,frame18737
Adoration,0.00222661,frame18745
Aesthetic Appreciation,0.000690812,frame18745
Amusement,0.4278866,frame18745
Anxiety,0.0001513565,frame18745
Awe,0.003190205,frame18745
Boredom,0.004127132,frame18745
Confusion,0.008387931,frame18745
Craving,5.960404e-07,frame18745
Disgust,0.1130064,frame18745
Empathic Pain,6.215168e-06,frame18745
Entrancement,5.740609e-07,frame18745
Excitement,7.838818e-05,frame18745
Fear,0.0006560229,frame18745
Horror,0.01409689,frame18745
Interest,0.002403697,frame18745
Joy,0.002651961,frame18745
Romance,0.02196552,frame18745
Sadness,0.3963685,frame18745
Sexual Desire,0.001975589,frame18745
Surprise,0.0001290178,frame18745
Adoration,0.002418536,frame18753
Aesthetic Appreciation,0.001604365,frame18753
Amusement,0.3708899,frame18753
Anxiety,0.0002267423,frame18753
Awe,0.003125752,frame18753
Boredom,0.0256376,frame18753
Confusion,0.00575154,frame18753
Craving,1.472508e-06,frame18753
Disgust,0.04704665,frame18753
Empathic Pain,3.733424e-06,frame18753
Entrancement,1.137756e-06,frame18753
Excitement,0.0001396997,frame18753
Fear,0.0005178747,frame18753
Horror,0.04514821,frame18753
Interest,0.005659361,frame18753
Joy,0.003348295,frame18753
Romance,0.03171338,frame18753
Sadness,0.4533225,frame18753
Sexual Desire,0.00315731,frame18753
Surprise,0.0002859861,frame18753
Adoration,0.002357568,frame18761
Aesthetic Appreciation,0.0003936964,frame18761
Amusement,0.1473347,frame18761
Anxiety,3.49122e-05,frame18761
Awe,0.005911518,frame18761
Boredom,0.005338467,frame18761
Confusion,0.01230763,frame18761
Craving,1.334066e-07,frame18761
Disgust,0.07084765,frame18761
Empathic Pain,7.345935e-06,frame18761
Entrancement,8.803784e-07,frame18761
Excitement,4.806016e-05,frame18761
Fear,0.0003081783,frame18761
Horror,0.0106961,frame18761
Interest,0.001301526,frame18761
Joy,0.003235536,frame18761
Romance,0.1003319,frame18761
Sadness,0.6196494,frame18761
Sexual Desire,0.01956281,frame18761
Surprise,0.0003320684,frame18761
Adoration,0.005442783,frame18769
Aesthetic Appreciation,0.000929123,frame18769
Amusement,0.1591709,frame18769
Anxiety,2.301034e-05,frame18769
Awe,0.003431285,frame18769
Boredom,0.005548941,frame18769
Confusion,0.008025357,frame18769
Craving,3.781102e-08,frame18769
Disgust,0.0280787,frame18769
Empathic Pain,6.968722e-05,frame18769
Entrancement,4.795049e-07,frame18769
Excitement,8.228533e-05,frame18769
Fear,0.000278157,frame18769
Horror,0.002920446,frame18769
Interest,0.0004794262,frame18769
Joy,0.02317614,frame18769
Romance,0.00947181,frame18769
Sadness,0.7492029,frame18769
Sexual Desire,0.001942172,frame18769
Surprise,0.001726266,frame18769
Adoration,0.003828628,frame18777
Aesthetic Appreciation,0.0001776587,frame18777
Amusement,0.3393236,frame18777
Anxiety,4.454826e-06,frame18777
Awe,0.0009867663,frame18777
Boredom,0.001069689,frame18777
Confusion,0.004923443,frame18777
Craving,5.737911e-08,frame18777
Disgust,0.05246942,frame18777
Empathic Pain,2.193213e-05,frame18777
Entrancement,1.865584e-07,frame18777
Excitement,4.073795e-05,frame18777
Fear,0.0002240413,frame18777
Horror,0.001156017,frame18777
Interest,0.0003053797,frame18777
Joy,0.0125457,frame18777
Romance,0.001082551,frame18777
Sadness,0.5804649,frame18777
Sexual Desire,0.000758494,frame18777
Surprise,0.0006163834,frame18777
Adoration,0.002277007,frame18785
Aesthetic Appreciation,0.0001143724,frame18785
Amusement,0.1573817,frame18785
Anxiety,1.217572e-05,frame18785
Awe,0.001875732,frame18785
Boredom,0.0004088793,frame18785
Confusion,0.009578942,frame18785
Craving,6.150738e-07,frame18785
Disgust,0.1086646,frame18785
Empathic Pain,1.924213e-05,frame18785
Entrancement,6.02539e-07,frame18785
Excitement,0.0001075979,frame18785
Fear,0.0003709687,frame18785
Horror,0.001385657,frame18785
Interest,0.0008638311,frame18785
Joy,0.01227191,frame18785
Romance,0.002030875,frame18785
Sadness,0.6993157,frame18785
Sexual Desire,0.003020715,frame18785
