"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X29016","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",597
"X29120","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",599
"X29218","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",601
"X29316","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",603
"X29416","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",605
"X29516","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",607
"X29616","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",609
"X29716","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",611
"X29816","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",613
"X29916","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",615
"X30016","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",617
"X30120","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",619
"X30218","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",621
"X30316","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",623
"X30416","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",625
"X30516","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",627
"X30616","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",629
"X30716","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",631
"X30816","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",633
"X30916","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",635
"X31020","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",637
"X31120","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",639
"X31219","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",641
"X31317","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",643
"X31417","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",645
"X31516","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",647
"X31616","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",649
"X31716","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",651
"X31816","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",653
"X31916","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",655
"X32016","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",657
"X32120","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",659
"X32218","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",661
"X32316","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",663
"X32416","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",665
"X32516","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",667
"X32616","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",669
"X32716","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",671
"X32816","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",673
"X32916","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",675
"X33016","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",677
"X33120","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",679
"X33218","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",681
"X33316","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",683
"X33416","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",685
"X33516","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",687
"X33616","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",689
"X33716","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",691
"X33816","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",693
"X33916","SR-4407","A",-50,0,"StimVidTestFirstHalf_comp.mp4",695
"X34016","SR-4407","A",-55.2916666666667,18.6116946778711,"StimVidTestFirstHalf_comp.mp4",697
"X34120","SR-4407","A",-62.436974789916,6.29896026207093,"StimVidTestFirstHalf_comp.mp4",699
"X34218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",701
"X34316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",703
"X34416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",705
"X34516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",707
"X34616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",709
"X34716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",711
"X34816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",713
"X34916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",715
"X35016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",717
"X35120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",719
"X35218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",721
"X35316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",723
"X35416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",725
"X35516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",727
"X35616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",729
"X35716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",731
"X35816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",733
"X35916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",735
"X36016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",737
"X36120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",739
"X36218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",741
"X36316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",743
"X36416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",745
"X36516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",747
"X36616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",749
"X36716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",751
"X36816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",753
"X36916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",755
"X37016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",757
"X37120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",759
"X37218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",761
"X37316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",763
"X37416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",765
"X37516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",767
"X37616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",769
"X37716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",771
"X37816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",773
"X37916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",775
"X38016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",777
"X38120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",779
"X38218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",781
"X38316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",783
"X38416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",785
"X38516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",787
"X38616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",789
"X38716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",791
"X38816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",793
"X38916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",795
"X39016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",797
"X39120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",799
"X39218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",801
"X39316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",803
"X39416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",805
"X39516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",807
"X39616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",809
"X39716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",811
"X39816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",813
"X39916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",815
"X40016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",817
"X40120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",819
"X40218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",821
"X40316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",823
"X40416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",825
"X40516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",827
"X40616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",829
"X40716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",831
"X40816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",833
"X40916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",835
"X41020","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",837
"X41120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",839
"X41219","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",841
"X41317","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",843
"X41417","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",845
"X41516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",847
"X41616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",849
"X41716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",851
"X41816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",853
"X41916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",855
"X42016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",857
"X42120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",859
"X42218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",861
"X42316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",863
"X42416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",865
"X42516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",867
"X42616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",869
"X42716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",871
"X42816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",873
"X42916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",875
"X43016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",877
"X43120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",879
"X43218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",881
"X43316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",883
"X43416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",885
"X43516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",887
"X43616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",889
"X43716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",891
"X43816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",893
"X43916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",895
"X44016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",897
"X44120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",899
"X44218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",901
"X44316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",903
"X44416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",905
"X44516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",907
"X44616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",909
"X44716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",911
"X44816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",913
"X44916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",915
"X45016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",917
"X45120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",919
"X45218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",921
"X45316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",923
"X45416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",925
"X45516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",927
"X45616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",929
"X45716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",931
"X45816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",933
"X45916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",935
"X46016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",937
"X46120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",939
"X46218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",941
"X46316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",943
"X46416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",945
"X46516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",947
"X46616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",949
"X46716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",951
"X46816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",953
"X46916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",955
"X47016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",957
"X47120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",959
"X47218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",961
"X47316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",963
"X47416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",965
"X47516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",967
"X47616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",969
"X47716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",971
"X47816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",973
"X47916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",975
"X48016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",977
"X48120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",979
"X48218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",981
"X48316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",983
"X48416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",985
"X48516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",987
"X48616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",989
"X48716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",991
"X48816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",993
"X48916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",995
"X49016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",997
"X49120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",999
"X49218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1001
"X49316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1003
"X49416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1005
"X49516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1007
"X49616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1009
"X49716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1011
"X49816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1013
"X49916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1015
"X50016","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1017
"X50120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1019
"X50218","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1021
"X50316","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1023
"X50416","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1025
"X50516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1027
"X50616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1029
"X50716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1031
"X50816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1033
"X50916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1035
"X51020","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1037
"X51120","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1039
"X51219","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1041
"X51317","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1043
"X51417","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1045
"X51516","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1047
"X51616","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1049
"X51716","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1051
"X51816","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1053
"X51916","SR-4407","A",-65,0,"StimVidTestFirstHalf_comp.mp4",1055
"X52016","SR-4407","A",-64.0833333333333,3.77450980392157,"StimVidTestFirstHalf_comp.mp4",1057
"X52120","SR-4407","A",-55.625,31.7489495798319,"StimVidTestFirstHalf_comp.mp4",1059
"X52218","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1061
"X52316","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1063
"X52416","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1065
"X52516","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1067
"X52616","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1069
"X52716","SR-4407","A",-45,0,"StimVidTestFirstHalf_comp.mp4",1071
"X52816","SR-4407","A",-40.875,3.63970588235294,"StimVidTestFirstHalf_comp.mp4",1073
"X52916","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1075
"X53016","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1077
"X53120","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1079
"X53218","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1081
"X53316","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1083
"X53416","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1085
"X53516","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1087
"X53616","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1089
"X53716","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1091
"X53816","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1093
"X53916","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1095
"X54016","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1097
"X54120","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1099
"X54218","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1101
"X54316","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1103
"X54416","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1105
"X54516","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1107
"X54616","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1109
"X54716","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1111
"X54816","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1113
"X54916","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1115
"X55016","SR-4407","A",-40,0,"StimVidTestFirstHalf_comp.mp4",1117
"X55120","SR-4407","A",-31.5546218487395,24.8931776100271,"StimVidTestFirstHalf_comp.mp4",1119
"X55218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1121
"X55316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1123
"X55416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1125
"X55516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1127
"X55616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1129
"X55716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1131
"X55816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1133
"X55916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1135
"X56016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1137
"X56120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1139
"X56218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1141
"X56316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1143
"X56416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1145
"X56516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1147
"X56616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1149
"X56716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1151
"X56816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1153
"X56916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1155
"X57016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1157
"X57120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1159
"X57218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1161
"X57316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1163
"X57416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1165
"X57516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1167
"X57616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1169
"X57716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1171
"X57816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1173
"X57916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1175
"X58016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1177
"X58120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1179
"X58218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1181
"X58316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1183
"X58416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1185
"X58516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1187
"X58616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1189
"X58716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1191
"X58816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1193
"X58916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1195
"X59016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1197
"X59120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1199
"X59218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1201
"X59316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1203
"X59416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1205
"X59516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1207
"X59616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1209
"X59716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1211
"X59816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1213
"X59916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1215
"X60016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1217
"X60120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1219
"X60218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1221
"X60316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1223
"X60416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1225
"X60516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1227
"X60616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1229
"X60716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1231
"X60816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1233
"X60916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1235
"X61016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1237
"X61120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1239
"X61218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1241
"X61316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1243
"X61416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1245
"X61516","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1247
"X61616","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1249
"X61716","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1251
"X61816","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1253
"X61916","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1255
"X62016","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1257
"X62120","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1259
"X62218","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1261
"X62316","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1263
"X62416","SR-4407","A",-25,0,"StimVidTestFirstHalf_comp.mp4",1265
