"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X38137","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",779
"X38231","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",781
"X38329","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",783
"X38429","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",785
"X38529","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",787
"X38629","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",789
"X38729","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",791
"X38829","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",793
"X38929","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",795
"X39029","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",797
"X39137","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",799
"X39231","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",801
"X39329","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",803
"X39429","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",805
"X39529","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",807
"X39629","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",809
"X39729","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",811
"X39829","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",813
"X39929","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",815
"X40029","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",817
"X40137","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",819
"X40231","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",821
"X40329","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",823
"X40429","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",825
"X40529","SR-7492","B",-10,0,"StimVidTestLastHalf_comp.mp4",827
"X40629","SR-7492","B",-7.95833333333333,6.0906862745098,"StimVidTestLastHalf_comp.mp4",829
"X40729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",831
"X40829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",833
"X40929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",835
"X41033","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",837
"X41141","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",839
"X41232","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",841
"X41330","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",843
"X41430","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",845
"X41529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",847
"X41629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",849
"X41729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",851
"X41829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",853
"X41929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",855
"X42029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",857
"X42138","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",859
"X42231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",861
"X42329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",863
"X42429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",865
"X42529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",867
"X42629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",869
"X42729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",871
"X42829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",873
"X42929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",875
"X43029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",877
"X43137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",879
"X43231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",881
"X43329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",883
"X43429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",885
"X43529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",887
"X43629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",889
"X43729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",891
"X43829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",893
"X43929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",895
"X44029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",897
"X44137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",899
"X44231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",901
"X44329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",903
"X44429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",905
"X44529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",907
"X44629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",909
"X44729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",911
"X44829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",913
"X44929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",915
"X45029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",917
"X45137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",919
"X45231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",921
"X45329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",923
"X45429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",925
"X45529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",927
"X45629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",929
"X45729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",931
"X45829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",933
"X45929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",935
"X46029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",937
"X46137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",939
"X46231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",941
"X46329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",943
"X46429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",945
"X46529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",947
"X46629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",949
"X46729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",951
"X46829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",953
"X46929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",955
"X47029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",957
"X47137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",959
"X47231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",961
"X47329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",963
"X47429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",965
"X47529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",967
"X47629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",969
"X47729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",971
"X47829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",973
"X47929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",975
"X48029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",977
"X48137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",979
"X48231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",981
"X48329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",983
"X48429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",985
"X48529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",987
"X48629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",989
"X48729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",991
"X48829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",993
"X48929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",995
"X49029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",997
"X49137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",999
"X49231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1001
"X49329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1003
"X49429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1005
"X49529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1007
"X49629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1009
"X49729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1011
"X49829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1013
"X49929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1015
"X50029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1017
"X50137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1019
"X50231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1021
"X50329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1023
"X50429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1025
"X50529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1027
"X50629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1029
"X50729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1031
"X50829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1033
"X50929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1035
"X51033","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1037
"X51141","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1039
"X51232","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1041
"X51330","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1043
"X51430","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1045
"X51529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1047
"X51629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1049
"X51729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1051
"X51829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1053
"X51929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1055
"X52029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1057
"X52138","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1059
"X52231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1061
"X52329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1063
"X52429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1065
"X52529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1067
"X52629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1069
"X52729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1071
"X52829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1073
"X52929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1075
"X53029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1077
"X53137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1079
"X53231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1081
"X53329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1083
"X53429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1085
"X53529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1087
"X53629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1089
"X53729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1091
"X53829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1093
"X53929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1095
"X54029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1097
"X54137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1099
"X54231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1101
"X54329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1103
"X54429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1105
"X54529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1107
"X54629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1109
"X54729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1111
"X54829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1113
"X54929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1115
"X55029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1117
"X55137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1119
"X55231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1121
"X55329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1123
"X55429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1125
"X55529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1127
"X55629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1129
"X55729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1131
"X55829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1133
"X55929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1135
"X56029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1137
"X56137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1139
"X56231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1141
"X56329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1143
"X56429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1145
"X56529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1147
"X56629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1149
"X56729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1151
"X56829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1153
"X56929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1155
"X57029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1157
"X57137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1159
"X57231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1161
"X57329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1163
"X57429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1165
"X57529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1167
"X57629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1169
"X57729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1171
"X57829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1173
"X57929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1175
"X58029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1177
"X58137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1179
"X58231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1181
"X58329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1183
"X58429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1185
"X58529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1187
"X58629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1189
"X58729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1191
"X58829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1193
"X58929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1195
"X59029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1197
"X59137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1199
"X59231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1201
"X59329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1203
"X59429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1205
"X59529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1207
"X59629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1209
"X59729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1211
"X59829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1213
"X59929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1215
"X60029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1217
"X60137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1219
"X60231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1221
"X60329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1223
"X60429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1225
"X60529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1227
"X60629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1229
"X60729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1231
"X60829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1233
"X60929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1235
"X61029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1237
"X61139","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1239
"X61231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1241
"X61329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1243
"X61429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1245
"X61529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1247
"X61629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1249
"X61729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1251
"X61829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1253
"X61929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1255
"X62029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1257
"X62138","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1259
"X62231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1261
"X62329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1263
"X62429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1265
"X62529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1267
"X62629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1269
"X62729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1271
"X62829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1273
"X62929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1275
"X63029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1277
"X63137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1279
"X63231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1281
"X63329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1283
"X63429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1285
"X63529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1287
"X63629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1289
"X63729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1291
"X63829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1293
"X63929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1295
"X64029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1297
"X64137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1299
"X64231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1301
"X64329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1303
"X64429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1305
"X64529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1307
"X64629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1309
"X64729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1311
"X64829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1313
"X64929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1315
"X65029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1317
"X65137","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1319
"X65231","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1321
"X65329","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1323
"X65429","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1325
"X65529","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1327
"X65629","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1329
"X65729","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1331
"X65829","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1333
"X65929","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1335
"X66029","SR-7492","B",-5,0,"StimVidTestLastHalf_comp.mp4",1337
"X11040","SR-8929","B",60,0,"StimVidTestLastHalf_comp.mp4",19
"X21040","SR-8929","B",60,0,"StimVidTestLastHalf_comp.mp4",21
"X31040","SR-8929","B",61.5,5.29411764705882,"StimVidTestLastHalf_comp.mp4",23
"X41040","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",25
"X51040","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",27
"X6653","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",29
"X7146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",31
"X8146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",33
"X9146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",35
"X10146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",37
"X11150","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",39
"X12147","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",41
"X13146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",43
"X14146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",45
"X15146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",47
"X16146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",49
"X17146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",51
"X18146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",53
"X19146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",55
"X20146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",57
"X21150","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",59
"X22147","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",61
"X23146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",63
"X24146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",65
"X25146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",67
"X26146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",69
"X27146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",71
"X28146","SR-8929","B",65,0,"StimVidTestLastHalf_comp.mp4",73
"X29146","SR-8929","B",66.7083333333333,5.67051820728291,"StimVidTestLastHalf_comp.mp4",75
"X30146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",77
"X31150","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",79
"X32147","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",81
"X33146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",83
"X34146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",85
"X35146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",87
"X36146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",89
"X37146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",91
"X38146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",93
"X39146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",95
"X40146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",97
"X41150","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",99
"X42147","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",101
"X43146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",103
"X44146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",105
"X45146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",107
"X46146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",109
"X47146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",111
"X48146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",113
"X49146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",115
"X50146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",117
"X51150","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",119
"X52147","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",121
"X53146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",123
"X54146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",125
"X55146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",127
"X56146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",129
"X57146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",131
"X58146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",133
"X59146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",135
"X60146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",137
"X61148","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",139
"X62147","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",141
"X63146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",143
"X64146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",145
"X65146","SR-8929","B",70,0,"StimVidTestLastHalf_comp.mp4",147
